perbėgti,run across,
perbraukti,stroke,
perdaryti,makeover,
perdažyti,repaint,
perdėti,overstate,
perdirbti,work again,
perduoti,hand over,
perdurti,impale,
pereiti,traverse,
pergalvoti,reconsider,
pergyventi,live longer than somebody,
pergudrauti,outwit,
perimti,overtake,
perjungti,turn (e.g. the channel),
perkalbėti,overpersuade,
perkalti,mint through,
perkąsti,bite,
perkeisti,switch,
perkelti,transfer,
perkirsti,cut,
perkišti,reinsert,
perklausyti,listen again,
perkopti,exceed,
perlaikyti,retake,
perlaužti,break,
perleisti,transfer,
perlinkti,lean over,
perlipti,climb over,
permainyti,transfigure,
permąstyti,rethink,
permesti,throw over,
permiegoti,sleep,
permokėti,overpay,
permontuoti,disassemble,
pernakvoti,sleep over,
pernešti,transfer,
perpildyti,overcrowd,
perpirkinėti,keep buying away,
perpirkti,buy away,
perpjauti,cut,
perplaukti,swim across,
perprasti,grasp,
perrašyti,rewrite,
perregėgti,see through,
perrengti,change (somebody's) clothes,
perrinkti,re-elect,
persakyti,retell,
persekioti,prosecute,
persėsti,transfer,
persidirbti,work too much,
persiėsti,overeat,
persigalvoti,change ones mind,
persigerti,guzzle,
persigrupuoti,regroup,
persikelti,move,
persikraustyti,move,
persikrauti,reboot,
persimesti,move (to another side),
persimiegoti,sleep too much,
persimokyti,overstudy,
persirašyti,write too much,
persirengti,change (clothes),
persirgti,have had been ill (with something),
persiskaityti,read,
persiųsti,forward,
persivaišinti,eat too much,
persivalgyti,eat too much,
persivogti,steal too much,
perskaityti,read through,
perskambinti,call again,
perskelti,split,
perspėti,warn,
perspjauti,outspit,
perstatyti,reconstruct,
persti,fart,
persvarstyti,revise,
persverti,overbalance,
peršalti,get cold,
peršauti,shoot,
peršlapti,get drenched,
peršokti,hop,
perteikti,convey,
perti,flog,
pertikrinti,recheck,
pertraukti,interrupt,
pertrenkti,smash,
pertvarkyti,transform,
pervaišinti,treat too much,
pervargti,fatigue,
pervažiuoti,drive over,
perversti,skim,
perverti,pierce,
pervesti,transfer (money),
pervežti,transport,
peržengti,trespass,
peržiūrėti,view,
peržiūrinėti,browse,
peržvelgti,look through,
pešioti,pluck,
pešti,pluck,
peštis,scrimmage,
piesti,expand,
piešti,paint,
pietauti,dine,
pigti,fall in price,
pykdyti,anger,
pykinti,sicken,
pykti,be angry,
piktinti,make angry,
pyktis,quarrel,
piktnaudžiauti,abuse,
pildyti,fill,
pildytis,fill up,
pilkuoti,show gray,
pilti,pour,
piltis,pour (to oneself),
pinti,weave,
pypsėti,peep,
pypsinti,honk,
piratauti,pirate,
pirkinėti,keep buying,
pirkti,buy,
pirktis,buy for oneself,
pirmauti,lead,
pirstelėti,fart,
piršti,press upon,
pirštis,propose,
pisti,fuck,
pistis,fuck,
pyškėti,pop,
pišti,soot up,
pjaustyti,cut,
pjauti,cut (with a knife),
plakti,whip,
plaktis,whip oneself,
planiruoti,glide,
planuoti,plan,
plasnoti,flap,
platinti,disseminate,
plaukioti,swim (often),
plaukyti,swim arond,
plaukti,swim,
plauti,wash,
plautis,wash,
pleiskanoti,flake off,
plepėti,chat,
plėpėti,chatter,
plėsti,expand,
plėstis,expand,
plėšikauti,loot,
plėšyti,tear apart,
plėšytis,tear oneself into pieces,
pleškėti,burn down,
plėšti,tear,
plėtoti,develop,
pleventi,flutter,
plevėsuoti,wave,
pliaukšti,drivel,
plikyti,scald,
plisti,spread,
plyšoti,bawl,
plyšti,split,
pliumptelėti,splash,
pliurpti,slurp,
plonėti,become thinner,
ploti,clap,
plūduriuoti,float,
plukdyti,transport by water,
plūktis,moil,
plūsti,flow,
plūstis,reprimand,
plušti,toil,
poilsiauti,be on holidays,
pokštauti,joke,
pokštelėti,pop,
pompuoti,pump,
populiarėti,become popular,
posėdžiauti,have a meeting,
pozuoti,pose,
prabėgti,pass by running,
prabildėti,rumble through,
prabilti,start speaking,
prabusti,awaken,
pradėti,begin,
pradingti,vanish,
pradirbti,work,
pradžiuginti,gladden,
pradžiūti,dry a bit,
praeiti,pass,
pragerti,lose (something) because of drinking,
pragysti,begin to sing,
pragyventi,survive,
pragręžti,drill,
prailginti,lengthen,
prajuokinti,make (somebody) laugh,
prakaituoti,sweat,
prakeikti,curse,
prakiurdyti,hole,
praklišinti,miss,
praktikuoti,practise,
pralaimėti,lose,
pralaukti,wait,
praleidinėti,skip (often or repeatedly),
praleisti,spend (time),
pralenkti,overtake,
pralieti,shed,
pralinksmėti,brighten up,
pralinksminti,amuse,
pralįsti,squeeze through,
pralošti,lose,
pramanyti,make up,
pramankštinti,headed to,
pramesti,miss a shot,
pramiegoti,oversleep,
pramigti,sleep through,
pramogauti,have fun,
pramokti,learn,
pramušti,punch,
pranašauti,foretell,
pranešti,inform,
pranykti,disappear,
prankyti,vanish,
pranokti,surpass,
praplatinti,widen,
praplėsti,expand,
prapulti,vanish,
prarasti,lose,
praretinti,make scarce,
praryti,swallow,
prasapnuoti,dream through,
prasiblaškyti,divert oneself,
prasibrauti,make one's way,
prasibusti,wake up,
prasidėti,begin,
prasidirbti,start going better,
prasidurti,pierce,
prasigerti,become alcoholic,
prasilenkti,pass,
prasimušti,make a breakthrough,
prasinervinti,be nervous,
prasiskolinti,become indebted,
prasiskverbti,penetrate,
prasitarti,blurt,
prasivaišinti,be treated,
prasivalyti,clean up,
prasivogti,become a thief,
praskaidrinti,brighten,
praskaityti,miss (by reading),
praskleisti,reveal,
praskolinti,lend away,
praslysti,slip,
prasmukti,get in,
prastėti,become worse,
prašauti,miss (a target),
prašyti,ask,
prašytis,ask (something for oneself),
prašokti,excel,
prašvilpti,waste (money),
pratarti,utter,
pratęsti,extend,
pratinti,habitutate (somebody),
pratintis,get used,
praturtėti,get rich,
praturtinti,enrich,
prausti,wash,
praustis,wash oneself,
pravaišinti,treat away,
pravalgyti,eat,
pravažiuoti,drive by,
praversti,come in handy,
pravesti,conduct,
pravirkti,begin crying,
pražydėti,effloresce,
pražilti,turn gray,
pražysti,blossom out,
pražudyti,ruin,
pražūti,disappear,
prekiauti,trade,
prenumeruoti,subscribe,
priartėti,approach,
priartinti,approximate,
priauginti,grow,
priaugti,grow,
pribaigti,finish off,
pribėgti,approach by running,
priblokšti,overwhelm,
pričiupti,catch,
pridaryti,cause,
pridengti,cover,
priderinti,adjust,
pridėti,add,
pridirbti,cause trouble,
priduoti,drop off,
pridurti,add,
prieiti,approach,
priekaištauti,reproach,
priešgyniauti,quarrel,
priešinti,contrast,
priešintis,resist,
prieštarauti,contradict,
prievartauti,rape,
prigalvoti,think of,
prigaminti,cook,
prigauti,catch,
prigerti,drown,
prigirdėti,hear barely,
priglausti,shelter,
priglusti,move close,
prigriebti,catch,
prigulti,lie down,
priimti,accept,
prijaukinti,tame,
prijausti,sympathize,
prijungti,attach,
prikaišioti,reprove,
prikalti,nail,
prikelti,raise,
prikimšti,stuff,
priklaupti,kneel,
priklausyti,belong,
priklijuoti,stick,
prilaikyti,hold,
prilygti,compare,
prilipdyti,stick,
primąstyti,think up,
primatuoti,measure (a lot of something),
priminti,remind,
primokėti,pay extra,
prinervinti,annoy,
prinešti,bring in (a lot of things),
prinokti,ripen,
pripažinti,admit,
pripildyti,fill up,
pripilti,pour full,
pripiršti,match,
priprasti,get used (to something),
priraginti,nudge,
prirašyti,subjoin,
prireikti,become needed,
priremti,nail down,
pririnkti,gather,
pririšti,tie,
prisapnuoti,dream up,
prisegti,shut,
prisėsti,sit down,
prisiartinti,approach,
prisibučioti,kiss sufficiently,
prisidengti,cover,
prisiderinti,adjust,
prisidėti,contribute,
prisidirbti,cause trouble for oneself,
prisidurti,earn extra,
prisiekti,swear,
prisigalvoti,think up (for oneself),
prisigerti,get drunk,
prisiglausti,take shelter,
prisiimti,assume (responsibility),
prisijaukinti,tame,
prisijungti,join,
prisikabinti,attach oneself,
prisikelti,rise,
prisilaikyti,hold on,
prisiliesti,touch,
prisimąstyti,think up,
prisimatuoti,try on (a lot of clothes),
prisimiegoti,sleep,
prisiminti,remember,
prisimokėti,pay,
prisinervinti,be nervous,
prisipažinti,confess,
prisipirkti,buy,
prisiraginti,nudge succesfully,
prisirašyti,sign up,
prisiregistruoti,register oneself,
prisisapnuoti,dream up,
prisisavinti,appropriate,
prisisegti,fasten,
prisiskaityti,read extensively,
prisiskambinti,reach (by calling),
prisiskolinti,borrow extensively,
prisislinkti,move near,
prisistatyti,introduce oneself,
prisišvartuoti,moor,
prisitaikyti,adapt,
prisiteisti,receive for damages in court,
prisivaišinti,eat extensively,
prisiversti,bring oneself,
prisivogti,steal extensively,
priskaityti,read extensively,
priskinti,pluck,
priskirti,assign,
priskolinti,lend extensively,
prislėgti,upset,
prispausti,press down,
prispirti,compel,
pristabdyti,decelerate,
pristatyti,deliver,
pristoti,pester,
prisvilinti,sear,
prišokti,jump,
pritaikyti,adapt (something),
pritapti,fit in,
pritarti,agree,
priteisti,award,
pritikrinti,check,
pritildyti,silence,
pritraukti,attract,
pritrūkti,lack,
pritvirtinti,attach,
privaišinti,treat,
privalėti,have to,
privalgyti,eat a lot,
privažiuoti,drive by,
priversti,force,
priverti,trap (with a door),
privesti,force,
privet,half-close,
privilioti,attract,
privirti,boil,
privogti,steal,
prižadėti,promise,
prižiureti,oversee,
prižiūrėti,oversee,
prognozuoti,prognose,
programuoti,code,
protestuoti,protest,
puikuotis,flaunt,
pūkšti,groan,
puldinėti,attack,
pūliuoti,fester,
pulsuoti,pulsate,
pulti,attack,
pumpuoti,pump,
puoselėti,foster,
puošti,decorate,
puoštis,decorate oneself,
purenti,hoe,
purkšti,spray,
purti,bristle,
purtyti,shake,
purtytis,shake,
purvinti,soil,
pūsti,blow,
pūstis,bulge,
pustyti,whet,
pūškuoti,wade through,
pūti,mold,
putoti,lather,
ragauti,taste,
raginti,instigate,
raiyti,curl,
raikyti,slice,
raityti,curl,
raitytis,writhe,
raitoti,pull up sleaves,
raitotis,pull up ones sleaves,
raižioti,etch (multiple times),
raižyti,etch,
rakinti,lock,
raminti,calm,
ramintis,calm down,
ramstytis,lean on,
rangyti,wreathe,
rangytis,coil,
rankyti,pick,
raportuoti,give a report,
rasoti,steam,
rasti,find,
rastis,appear,
rašinėti,keep writing,
rašyti,write,
rašytis,make notes,
ratavoti,help,
raudonėti,become red,
raudoninti,make red,
raudonuoti,blush,
raudoti,weep,
rauginti,pickle,
raugti,ferment,
raukšlėti,crease,
raukšlėtis,wrinkle,
raukti,pucker,
rausti,blush,
raustis,grub,
rausvinti,turn (something) more red,
rauti,root out,
rąžytis,stretch,
reaguoti,react,
realizuoti,realize,
redaguoti,edit,
regėti,see,
registruoti,register (somebody or something),
registruotis,register,
regulioti,regulate,
reguliuoti,regulate,
regzti,weave,
reikalauti,demand,
reikėti,be needed,
reikšti,mean,
reikštis,appear,
reikti,be needed,
rėkauti,whoop,
reklamuoti,advertise,
reklamuotis,advertise,
rekomenduoti,recommend,
rekonstruoti,reconstruct,
rėkti,scream,
remontuoti,repair,
remti,support,
remtis,rest upon,
rengti,clothe,
rengtis,get dressed,
repečkoti,scramble,
repetuoti,rehearse,
restauruoti,restore,
ręsti,build,
retinti,make scarce,
revizuoti,inspect,
rezervuoti,make a reservation,
rezervuotis,reserve for oneself,
režisuoti,direct (a movie),
rėžyti,cut into pieces,
rėžti,engrave,
riaumoti,roar,
riboti,limit,
ridenti,roll,
ridėti,roll,
riebinti,make fatter,
riedėti,roll,
riekti,slice,
riesti,warp,
riestis,curve,
rieti,attack,
rietis,wrangle,
rikiuoti,sort,
rikiuotis,line up,
rimuoti,rhyme,
rimuotis,rhyme,
rinkti,collect,
rinktis,come together,
risnoti,trot,
risti,roll,
ristis,roll,
ryšėti,wear,
ryškėti,become brighter,
rišti,tie,
rištis,tie to oneself,
ryti,devour,
rizikuoti,risk,
ryžtis,set out,
rodyti,show,
rodytis,show up,
rokuotis,converse,
ropoti,crawl,
ropoto,crawl,
rūdyti,rust,
rūgti,sour,
rūkyti,smoke,
rūkti,smoke,
rungtyniauti,rival,
rungtis,contend,
ruošti,prepare,
ruoštis,prepare,
rūpėti,concern,
rūpinti,supply,
rūpintis,care,
rupti,crease,
rusenti,smolder,
rusinti,russify,
rūstauti,be fierce,
rūšiuoti,assort,
sabotuoti,sabotage,
sakinėti,tell (often),
sakyti,say,
samdyti,hire,
sandėliuoti,store,
santykiauti,correlate,
sapnuoti,dream,
sapnuotis,dream,
saugoti,protect,
saugotis,watch out,
savinti,appropriate,
sėdėti,be sitting,
segti,buckle,
segtis,fasten,
seilėtis,dribble,
sekinti,drain,
sekioti,follow,
sekti,follow,
sekti,run low,
sektis,go well,
semti,scoop,
semtis,draw (something out of somewhere),
senti,become old,
sergėti,guard,
sėsti,sit down,
sėstis,sit down,
sėti,seed,
siaurėti,narrow,
siausti,storm,
siautėti,rage,
sidabruoti,silver,
siekti,seek,
sielotis,lament,
sielvartauti,grieve,
sieti,relate,
sietis,be related,
sijoti,sift,
silpnėti,weaken,
silpninti,weaken,
sirgi,be ill,
sirgti,be ill,
sysioti,piss,
siūbtelėti,gush,
siūbtelti,gush,
siūlyti,offer,
siūlytis,offer oneself,
siurbti,suck,
siusti,rage,
siųsti,send,
siųstis,download,
siūti,sew,
siuvinėti,sew,
skabyti,pinch,
skaičiuoti,count,
skaidyti,divide up,
skaityti,read,
skaitytis,reckon,
skalauti,rinse,
skalbti,wash,
skalbtis,wash,
skaldyti,split,
skambėti,ring,
skambinti,call (on the phone),
skanauti,taste,
skandinti,drown,
skandintis,drawn oneself,
skanduoti,chant,
skaninti,flavor,
skatinti,motivate,
skaudėti,hurt,
skaudinti,hurt,
skaudintis,hurt oneself,
skelbti,announce,
skelbtis,advertise oneself,
skelti,cleave,
skenuoti,scan,
skeryčioti,swing,
skersti,slaughter,
skėsčioti,gesticulate,
skęsti,drown,
skėsti,spread,
skiepyti,vaccinate,
skiepytis,vaccinate,
skiesti,dilute,
skilti,split,
skinti,reap,
skirstyti,divide,
skirstytis,disperse,
skirti,separate,
skirtis,divorce,
sklaidyti,scatter,
sklaidytis,disperse,
skleisti,emit,
skleistis,unfold,
sklęsti,glide,
sklisti,spread,
skolinti,lend,
skolintis,borrow,
skraidinti,fly (something or someone),
skraidyti,fly around,
skrepliuoti,spit sputum,
skriausti,wrong (somebody or something),
skrieti,fly,
skristi,fly,
skrosti,dissect,
skrudinti,toast,
skubėti,hurry,
skubinti,hurry,
skubintis,hurry up,
skursti,be poor,
skųsti,inform on somebody,
skusti,pare,
skųstis,complain,
skustis,shave,
skutinėti,shave occasionally,
slankinti,slink,
slankioti,saunter,
slapstyti,hide repeatedly,
slaugyti,nurse,
slėgti,pressurize,
slėpti,hide,
slėptis,hide oneself,
slidinėti,ski,
slinkti,scroll,
slinktis,slide,
slypėti,lie,
slystelėti,slip,
slysti,slip,
sloguoti,get cold,
slopinti,inhibit,
slūgti,subside,
smaguriauti,have a sweet tooth,
smaigyti,stick,
smaigstyti,peg,
smaližiauti,have a sweet tooth,
smaugti,stroke,
smaukyti,masturbate,
smaukti,pull up,
smeigti,thrust,
smerkti,condemn,
smigti,stick into something,
smirdėti,stink,
smogti,punch,
smūgiuoti,shoot,
smukdyti,degrade,
smukti,slip down,
smulkinti,crush,
snausti,slumber,
snerkšti,snort,
snieguoti,make (something) snowy,
snigti,snow,
sodinti,plant,
sotinti,sate,
spardyti,kick,
spardytis,buck,
spartinti,speed up,
spausdinti,print,
spausti,click,
spėlioti,guess,
spęsti,trap (a trap),
spęstis,gather in one place,
spėti,make it (in time),
spiegti,scream,
spygauti,scream,
spindėti,shine,
spinduliuoti,radiate,
spirti,kick,
spisti,surround,
spjaudyti,spit,
spjauti,spit,
spoksoti,stare,
sportuoti,do sports,
spragsėti,snap,
spragtelėti,click,
spraigyti,jump up and down repeatedly,
spraustis,squeeze,
spręsti,solve,
spręstis,solve oneself,
sprigtelėti,flick,
springti,choke,
sprogdinti,detonate,
sprogti,explode,
sprukti,flee,
spustelėti,click,
srėbti,slurp,
sriuobti,slurp,
stabdyti,brake,
stambėti,become larger,
stambinti,increase the size,
statyti,build,
statytis,build (for oneself),
staugti,howl,
stebėti,observe,
stebėtis,marvel,
stebinti,surprise,
steigti,found,
steigtis,be found (for a company),
stenėti,moan,
stengtis,endeavor,
stiebtis,stand on tiptoe,
stigti,lack,
stingti,freeze,
stiprėti,become strong,
stiprinti,strengthen,
stypsoti,stand on legs,
stipti,die,
stirksoti,stick out,
styroti,stick out,
stodinėti,make frequent stops,
stokoti,lack,
storėti,fatten,
storinti,thicken,
stoti,stand up,
stotis,stand up,
stovėti,be standing,
stovyklauti,camp,
stovinėti,make frequent stops,
stoviniuoti,lurk,
streikuoti,go on strike,
stresuoti,be stressed out,
strikinėti,jump up and down repeatedly,
strykinėti,jump up and down repeatedly,
stryktelėti,jump up,
studentauti,live a student's life,
studijuoti,study,
stulbinti,astonish,
stumdytis,jostle,
stūmėti,push,
stumtelėti,nudge,
stumti,push,
stverti,grab,
suabejoti,doubt,
suaktyvėti,spur,
suapvalinti,round,
suardyti,disassemble,
suaugti,grow up,
subalansuoti,balance,
subankrutuoti,go bankrupt,
subėgti,run all (to the same place),
subjurti,get ugly,
sublogti,lose weight,
subombarduoti,bomb,
subraižyti,scratch,
subrandinti,mature,
suburti,bring together,
sučiupti,grab,
sudaiktavardėti,become a noun,
sudalyvauti,participate,
sudaryti,compose,
sudaužyti,crash,
sudeginti,burn,
sudegti,burn,
sudėlioti,arrange,
suderėti,negotiate successfully,
suderinti,arrange,
sudėti,add,
sudirbti,damage,
sudirgti,moisten,
sūdyti,salt,
sudominti,interest,
sudraskyti,tear up,
sudrebėti,shake,
suduoti,hit,
sudurti,put together,
sudužti,shatter,
sudžiūti,dry up,
sueikvoti,waste out,
sueiti,come together,
suėsti,gobble up,
suformuluoti,formulate,
suformuoti,form,
sugadinti,ruin,
sugaišti,waste time,
sugalvoti,think out,
sugaudyti,catch,
sugauti,catch,
sugebėti,be capable,
sugėdinti,shame,
sugerti,soak,
sugesti,get broken,
sugyventi,get along,
suglausti,tighten,
sugležti,become weak,
sugniuždyti,crush,
sugrąžinti,return,
sugriauti,destroy,
sugriūti,collapse,
sugrįžti,come back,
sugulti,lie together,
suieškoti,find,
suimti,arrest,
suinteresuoti,interest,
suirzti,get irritated,
sujaudinti,excite,
sujaukti,mess,
sujudėti,move slightly,
sujudinti,stir up,
sujungti,connect,
sukaisti,get into a sweat,
sukakti,turn,
sukalti,knock up,
sukapoti,chop,
sukarti,shuttle,
sukaupti,accumulate,
sukaustyti,immobilize,
sukčiauti,cheat,
sukeisti,switch,
sukelti,cause,
sukilti,uprise,
sukinėti,twirl,
sukinėtis,twirl,
sukiotis,whirl,
sukirsti,chop up,
suklaidinti,mislead,
suklastoti,tamper,
suklestėti,prosper,
suklysti,make a mistake,
sukliudyti,prevent,
suklupti,stumble,
suklusti,listen up,
suknežinti,crush,
suknežti,become dashed to pieces,
suknisti,screw up,
sukonstruoti,construct,
sukontroliuoti,to control,
sukrauti,pile,
sukrėsti,shock,
suktelėti,turn slightly,
sukti,turn,
suktis,turn,
sukulti,whack,
sukurti,create,
sukviesti,call,
sulaikyti,detain,
sulankstyti,fold,
sulaukti,wait up to (something),
sulaužyti,break,
suleisti,inject,
sulenkti,fold,
sulėtinti,slow down,
sulydyti,fuse,
suliesėti,lose weight,
sulyginti,compare,
sulinkti,bend down,
sulipti,"sulimpa""",stick together
sulipti,board,
sulįsti,get in,
sulysti,lose weight,
suluošinti,cripple,
sulūžti,break,
sumaišyti,mix,
sumalti,ground,
sumanyti,conceive,
sumąstyti,think up (for oneself),
sumauti,screw up,
sumažėti,decrease,
sumažinti,reduce,
sumedžioti,hunt down,
sumenkinti,diminish,
sumesti,throw in a heap,
sumigti,fall asleep,
sumišti,become confused,
sumokėti,pay,
sumušti,beat up,
sunaikinti,destroy,
sunaudoti,consume,
sunerimti,get worried,
sunervinti,irritate,
sunykti,disappear,
sunkėti,become heavier,
sunkinti,aggravate,
sunkti,drain,
sunokti,ripen,
suokti,jug,
suorganizuoti,organize,
supainioti,confuse,
supakuoti,pack,
supančioti,hobble,
supažindinti,introduce,
supykdyti,anger,
supykti,get angry,
supilti,pour,
supinti,entangle,
supirkinėti,buy up,
supirkti,buy up,
supisti,fuck (something) up,
supjaustyti,cut into pieces,
suplakti,shake up,
suplanuoti,plan,
suplauti,wash,
suplėšyti,tear up,
supleškėti,burn,
suplonėti,attenuate,
suporuoti,couple,
suprastėti,become worse,
suprasti,understand,
supriešinti,turn (some people) hostile to each other,
suprogramuoti,code,
supti,surround,
suptis,swing,
supuonoti,presuppose,
sūpuoti,rock,
supūti,rot,
surakinti,handcuff,
surasti,find,
surašyti,write down,
sureaguoti,react,
sureguliuoti,adjust,
suregzti,contrive (a plan),
sureikšminti,attach significance,
suremontuoti,fix,
surengti,organize,
surikti,scream,
surinkti,gather,
surišti,tie,
surūdyti,get rusty,
surūkyti,smoke,
suruošti,prepare,
susapnuoti,dream up,
susekti,trace,
susenti,get old,
susėsti,sit down,
susiburti,gather up,
susidarinėti,form (frequently),
susidaryti,form,
susidaužyti,smash,
susidėlioti,arrange,
susidėti,consist,
susidomėti,become interested,
susidoroti,cope,
susidragauti,become friends,
susidraugauti,befriend,
susidubliuoti,duplicate,
susidurti,face,
susiekti,contact,
susieti,relate,
susigadinti,damage (for oneself),
susigalvoti,think up,
susigaudyti,understand,
susigerti,sop,
susigiminiuoti,become relatives,
susiginčyti,quarrel,
susiglausti,snuggle up,
susigraudinti,be touched,
susigrąžinti,get (something) back,
susigriebti,start trying to perform better,
susigundyti,be tempted,
susigūžti,crouch,
susiimti,get one's things together,
susijaudinti,become excited,
susijungti,fuse,
susikalbėti,communicate,
susikaupti,concentrate,
susikauti,fight,
susikeisti,interchange,
susikirsti,intersect,
susikišti,tucks,
susiklosyti,turn out,
susikoncentruoti,concentrate (something),
susikrauti,pack,
susikurti,create oneself,
susilaikyti,abstain,
susilaukti,bear (e.g. a child),
susilaužyti,break,
susilažinti,wager,
susiliesti,adjoin,
susilieti,blend,
susilpninti,weaken,
susimąstyti,ponder,
susimauti,screw up,
susimilti,do something out of pity,
susimokėti,pay,
susimušti,get into a fight,
susinaikinti,self-destruct,
susinervinti,get irritated,
susiorganizuoti,organize (for oneself),
susipainioti,get confused,
susipažinti,get acquainted,
susipykti,fall out,
susipinti,get entangled,
susiprasti,come to one's senses,
susiprotėti,come to ones senses,
susirasti,find,
susirašinėti,communicate by mail,
susirašyti,keep in touch,
susiraukšlėti,get wrinkly,
susiremti,encounter,
susirengti,prepare,
susirgti,become ill,
susirinkti,gather,
susiruošti,get ready,
susirūpinti,be conderned,
susisiekti,contact,
susisieti,become related,
susisukti,kink,
susišukuoti,comb one's hair,
susitaikyti,reconcile,
susitarti,agree,
susitaupyti,save up,
susitelkti,concentrate,
susitepti,smear,
susitikinėti,date,
susitikiti,meet,
susitikrinti,check,
susitikti,meet up,
susitraukti,contract,
susituokti,get married,
susitvarkyti,clean up,
susiūti,sew,
susivienyti,unite,
susivokti,comprehend,
susižadėti,get engaged,
susižaloti,harm oneself,
susižavėti,admire,
susižeisti,injure oneself,
susižieduoti,engage,
suskaičiuoti,count,
suskaldyti,split (into pieces),
suskambėti,ring,
suskilti,crack,
suskirstyti,categorize,
susmulkinti,pulverize,
susodinti,seat,
suspausti,compress,
suspėti,make it in time,
suspindėti,shine,
susprogdinti,detonate,
susprogti,explode,
sustabdyti,brake,
sustatyti,put together,
sustingti,stagnate,
sustiprėti,become strong,
sustiprinti,strengthen,
sustorėti,fatten,
sustoti,stop,
susukti,twist,
sušaldyti,freeze,
sušalti,freeze,
sušaudyti,fusillade,
sušaukti,convene,
sušerti,feed,
sušikti,screw (things) up,
sušildyti,warm,
sušilti,warm up,
sušlapti,get wet,
sušokti,dance,
sušukti,shout,
sušukuoti,comb,
sušveisti,eat,
sušvelninti,mitigate,
sutaikinti,reconcile,
sutaikyti,reconcile,
sutaisyti,correct,
sutapti,overlap,
sutarti,agree,
sutaupyti,save,
suteikti,provide,
sutelkti,mass,
sutepti,soil,
sutikrinti,check,
sutikti,meet (somebody),
sutilpti,fit,
sutinti,swell,
sutirpdyti,fuse,
sutirpti,thaw,
sutraiškyti,crush,
sutramdyti,tame,
sutraukti,shrink,
sutrenkti,strike,
sutrikdyti,disturb,
sutrikti,get confused,
sutrinti,squash,
sutriuškinti,smash,
sutrukdyti,prevent,
sutrumpėti,shorten,
sutrumpinti,shorten,
sutrupinti,break into pieces,
sutukuoti,marry,
sutuokti,marry,
sutvarkyti,fix,
sutverti,created for the,
sutvirtinti,strengthen,
suvaidinti,act,
suvaldyti,control,
suvalgyti,eat up,
suvargti,be tired out,
suvaryti,whip in,
suvaržyti,constrain,
suvažinėti,run over,
suvedžioti,seduce,
suveikti,obtain (something for somebody),
suversti,shift,
suvesti,enter in,
suvienyti,unite,
suvienodėti,become similar,
suvienodinti,make uniform,
suvilioti,seduce,
suvynioti,wrap,
suvirinti,weld,
suvirti,boil,
suvisuomeninti,socialize,
suvokti,perceive,
sužadinti,excite,
sužaisti,play,
sužaloti,hurt,
sužavėti,captivate,
sužeisti,hurt,
sužibėti,shine,
sužybsėti,flash,
sužinoti,find out,
sužysti,blossom out,
sužlugdyti,ruin,
svaidyti,throw,
svaigti,feel dizzy,
svajoti,dream,
svarstyti,discuss,
svečiuotis,visit,
sveikinti,congratulate,
sveikintis,greet,
sveikti,recover,
sverti,weigh,
sviesti,fling,
svilinti,sear,
svilti,become frayed,
svirti,decline,
svyruoti,fluctuate,
šaipytis,mock,
šaldyti,freeze,
šalinti,remove,
šalti,freeze,
šantažuoti,blackmail,
šaudyti,shoot,
šaukti,yell,
šauktis,call,
šauti,shoot,
šeimininkauti,keep house,
šėlioti,rampage,
šėlti,rampage,
šerkšnyti,rime,
šerti,feed,
šiaušti,bristle,
šiauštis,bristle,
šieptis,grin,
šieti,run a splinter,
šykštėti,stint,
šikti,shit,
šildyti,heat,
šildytis,bask,
šilti,get warmer,
šypsotis,smile,
šyptelėti,smile,
širsti,be angry,
šiurkšti,rough,
šlamėti,murmur,
šlapinti,wet,
šlapintis,urinate,
šlapti,damp,
šlempinti,walk slowly,
šlepsėti,shuffle,
šliaužti,crawl,
šlieti,adjoin,
šlovinti,glorify,
šluostyti,wipe,
šluostytis,wipe,
šluoti,sweep,
šmeižti,slander,
šnabždėti,whisper,
šnekėti,speak,
šnekėtis,talk,
šnekinti,engage in conversation,
šnektelėti,have a word,
šnektelti,have a small talk,
šnekučiuotis,converse,
šnerpšti,snort,
šnibždėti,whisper,
šniypšti,blow (ones nose),
šniokšti,pant,
šnipinėti,spy,
šnypšti,sizzle,
šniukštinėti,snoop,
šokinėti,leap,
šokiruoti,shock,
šokti,dance,
šokuoti,hobble,
šturmuoti,storm,
šūkauti,whoop,
šukuoti,comb,
šukuotis,comb,
šuoliuoti,gallop,
šurmuliuoti,din,
šusti,swelter,
švaistyti,waste,
švarinti,clean,
švartuotis,moor,
šveisti,scrub,
švelninti,mitigate,
šventinti,sanctify,
švesti,celebrate,
švęsti,celebrate,
šviesėti,brighten up,
šviesinti,make lighter,
šviesti,shine,
švilpauti,whistle (a melody),
švilptelėti,whistle (lightly and once),
švilpti,whistle,
švisti,lighten,
švytėti,glow,
švokšti,wheeze,
taikyti,apply,
taikytis,aim,
taisyti,fix,
taisytis,mend,
talpinti,put,
tampyti,twitch,
tampytis,stretch,
tamsėti,darken,
tamsinti,make darker,
tankinti,densify,
tapatinti,bond together,
tapyti,paint,
tapšnoti,tap,
tapti,become,
tardyti,interrogate,
tarkuoti,grate,
tarnauti,serve,
tarpininkauti,mediate,
tarti,pronounce,
tartis,negotiate,
tašyti,ax,
taškyti,splash,
taškytis,splash,
tatuiruoti,tattoo,
